id,state,region,title,model_year,price,type,chassis_make,body_make,chassis_type,fuel,is_4wd,mileage,engine_hours,pump_hours,pump_gpm,tank_gal,last_modified,category_id
061be6a0-d707-4bb7-b2c4-e6f8056fa783,MN,Midwest,2021 AEV Freightliner Type I Ambulance,2021,118800,type-1,Freightliner,AEV,2-door-commercial,diesel,,151631,6928,,,,2026-06-10T15:13:14.265Z,a81d9a9c-4e1f-4d12-8a69-c1f20a885b44
e3e9922d-ba75-48f6-b5eb-24d3f0539611,MN,Midwest,2014 Danko Freightliner Pumper Tanker,2014,228500,pumper-tanker,Freightliner,Danko,2-door-commercial,diesel,,11061,537,,,2000,2026-07-15T21:18:59.135Z,fb52f135-446f-4724-b502-a8d9c4f58493
ca3419d1-bac6-4c4e-9842-bce67929efbd,MN,Midwest,2013 Pierce ARROW XT Pumper,2013,298500,pumper-engine,Pierce,Pierce,custom,diesel,,75787,5286,,1500,750,2026-07-15T21:18:57.994Z,fa257783-f061-4187-9eac-110ffe1f7c13
f9239f47-6743-4153-8fa7-7ff7541ba5b0,MN,Midwest,2021 Ram 4x4 Brush Truck,2021,42500,brush-truck,Ram,Other,4-door-commercial,gasoline,,86804,,,,250,2026-06-10T15:13:14.265Z,6fe8c974-200e-4e53-b687-4988ae13f4ee
11878656-3215-4796-a805-59362608520c,MN,Midwest,2012 Toyne Freightliner Pumper Tanker,2012,148500,pumper-tanker,Freightliner,Toyne,4-door-commercial,diesel,,48221,2401,,1000,1300,2026-07-15T21:18:49.639Z,fa257783-f061-4187-9eac-110ffe1f7c13
5f75148a-c5a1-447a-8b08-578ddbd7bb12,MN,Midwest,2022 Ford Interceptor Command Unit,2022,26500,command-unit,Ford,Ford,4-door-commercial,gasoline,,88900,,,,,2026-08-07T03:46:14.910Z,804902f4-571d-45ba-a152-ba389e77cdf8
b823dcc8-4068-42a1-ba04-e8b7dbff78d1,MN,Midwest,1999 Pierce 100' Aerial,1999,250000,aerial-ladder,Pierce,Pierce,,,,9972,,,2000,,2026-07-16T19:53:16.057Z,32a48e35-feaf-449b-86e1-7631bc0b3968
afa3e708-f6be-40e1-a090-799d6847d3db,MN,Midwest,2023 AEV Ford Type III Ambulance,2023,98500,type-3,Ford,AEV,2-door-commercial,,,44505,2563,,,,2026-07-15T21:18:56.892Z,a81d9a9c-4e1f-4d12-8a69-c1f20a885b44
0fe7b9ef-7471-4dd4-9c6f-a5f19b682a16,MN,Midwest,2012 Rosenbauer International Pumper,2012,98800,pumper-engine,International,Rosenbauer,4-door-commercial,diesel,,33854,3330,,1250,250,2026-07-15T21:18:49.521Z,fa257783-f061-4187-9eac-110ffe1f7c13
8c19e144-1df0-487b-a4c3-a2a2c2287614,MN,Midwest,2017 Peterbilt 567 Dump Truck,2017,125000,dump-truck,Peterbilt,,2-door-commercial,,,358000,,,,,2026-07-20T21:35:36.223Z,3e918b89-8111-4445-ab7e-2c9b49127342
f9542919-e88e-4f94-ac23-bd2611af02b5,MN,Midwest,2020 Freightliner M2 Dump Truck,2020,69000,dump-truck,Freightliner,,2-door-commercial,,,158000,,,,,2026-08-10T13:24:13.723Z,3e918b89-8111-4445-ab7e-2c9b49127342
6c626577-d803-4a8c-a14d-19b842d5225e,MN,Midwest,1995 MidWest GMC Pumper Tanker,1995,55000,pumper-tanker,GMC,MidWest,2-door-commercial,,,10860,,,1250,1500,2026-08-03T14:30:07.825Z,fb52f135-446f-4724-b502-a8d9c4f58493
7ce23ec8-26a4-48d4-b622-286de666f350,MN,Midwest,2021 AEV International 4x4 Type I Ambulance,2021,98800,type-1,International,AEV,2-door-commercial,diesel,,98051,,,,,2026-06-10T15:13:14.265Z,a81d9a9c-4e1f-4d12-8a69-c1f20a885b44
5f2de84c-a42e-41e5-9c50-357cac6d6547,MN,Midwest,2005 General Safety Freightliner Heavy Rescue,2005,85000,heavy-rescue,Freightliner,General Safety,4-door-commercial,diesel,,11449,1369,,,,2026-08-10T14:54:29.539Z,86aa5c3b-3965-4a9a-b2f8-fbcb5d0ca70a
0342a903-2f41-48e9-8fd2-30bcb6e8caa7,MN,Midwest,2006 Rosenbauer Spartan Pumper,2006,90000,pumper-engine,Spartan,Rosenbauer,custom,diesel,,53320,3753,,1500,750,2026-07-22T16:01:47.547Z,fa257783-f061-4187-9eac-110ffe1f7c13
6b873166-0db7-4684-b71c-69fa3397c22c,MN,Midwest,2012 International Wildland Unit,2012,198800,wildland-unit,International,Other,2-door-commercial,diesel,,23939,2219,187,284,1246,2026-07-15T21:18:54.095Z,f3b8e9a7-fcba-45c1-8eb0-c1f645a9a557
ec44e206-6f37-44cb-9aeb-1e3a77dddb5d,MN,Midwest,2021 Osage Ford Type III Ambulance,2021,98800,type-3,Ford,Osage,2-door-commercial,gasoline,,57560,,,,,2026-07-15T21:18:59.455Z,a81d9a9c-4e1f-4d12-8a69-c1f20a885b44
435ca708-9cf2-4170-a1d4-b9ec4e864dc3,MN,Midwest,2022 Osage Ford Type III Ambulance,2022,89500,type-3,Ford,Osage,2-door-commercial,,,104424,,,,,2026-06-10T15:13:14.265Z,a81d9a9c-4e1f-4d12-8a69-c1f20a885b44
003245da-9927-45e1-9fb4-6b8906d999d9,MS,South,1990 Ferrara Pumper,1990,19000,pumper-engine,Ferrara,Ferrara,2-door-commercial,diesel,,14530,,,1000,750,2026-07-22T21:55:53.813Z,fa257783-f061-4187-9eac-110ffe1f7c13
f171bb3a-a283-4a74-891c-bfc5a144c1e1,MS,South,1998 Western Star 4900 Dump Truck,1998,44000,dump-truck,Western Star,,2-door-commercial,diesel,,375000,,,,,2026-06-16T22:28:00.144Z,3e918b89-8111-4445-ab7e-2c9b49127342
a85f0e29-917d-46c7-907d-c60bbfba99bd,MO,Midwest,2014 Pierce Quantum Pumper,2014,175000,pumper-engine,Pierce,Pierce,custom,diesel,,109250,9773,,1500,700,2026-07-21T15:52:08.372Z,fa257783-f061-4187-9eac-110ffe1f7c13
cb304ea7-aa9c-4a8e-b21c-eeb0e7e1a2cc,MO,Midwest,2017 Mack New Way Automated Side Loader,2017,50000,automated_side,Mack,New Way,2-door-commercial,cng,,103911,3793,,,,2026-08-13T17:09:20.277Z,a05a1ae8-85b2-4ae3-ae67-10f5ce608164
a3ebcdce-6621-4549-ab89-ae0d6aac224f,MO,Midwest,Clean Low Mile 2023 Ford Explorer Police Interceptor Utility,2023,20000,,,,4-door-commercial,gasoline,,76755,,,,,2026-08-11T19:59:11.428Z,37fb2938-3157-4579-ab35-6ab2e7a39f89
5132d9cb-c2e5-45d9-8cee-f4534a4b489d,MO,Midwest,New 2024 Dennis Eagle Cab and Chassis Save up to 50k,2024,89500,,Dennis Eagle,,2-door-commercial,diesel,,1100,,,,,2026-07-30T16:10:35.389Z,79c8d05c-40dd-468d-9730-09a47f70150f
5e4dcbc8-6219-427a-a137-9b9742f70046,MO,Midwest,304E2,,44500,,,,custom,diesel,,3047,3047,,,,2026-08-13T13:51:09.037Z,55cb358d-1515-4019-b4f7-1b49d96099cd
6e593280-ee06-427f-9a68-0477840eb5c5,MO,Midwest,2001 Freightliner Tanker,2001,105000,tanker-tender,Freightliner,Other,2-door-commercial,diesel,,41300,,,0,2500,2026-08-06T01:54:25.697Z,fb52f135-446f-4724-b502-a8d9c4f58493
e52b9d70-e2f5-4a70-80b9-2690e4ae4aa7,MO,Midwest,2016 Chevrolet Tahoe Command Unit,2016,13500,command-unit,Chevrolet,Chevrolet,4-door-commercial,gasoline,,116000,,,,,2026-08-03T14:29:18.244Z,804902f4-571d-45ba-a152-ba389e77cdf8
8d37b78e-746a-4a79-8428-156fb74e0dd8,MO,Midwest,2012 International Labrie Side Loader,2012,15000,side_loader,International,Labrie,custom,diesel,,133865,15164,,,,2026-08-13T19:26:26.379Z,a05a1ae8-85b2-4ae3-ae67-10f5ce608164
0e0cd580-2513-45c4-bb1c-038b76b284a9,MO,Midwest,2004 Semo Freightliner Pumper Tanker,2004,179999,pumper-tanker,Freightliner,Semo,2-door-commercial,diesel,,98000,6600,,500,1800,2026-07-28T21:16:27.851Z,fb52f135-446f-4724-b502-a8d9c4f58493
b74c3baf-63ff-49d5-9571-98882de4af1e,MO,Midwest,Skid Steer,,45850,,Caterpillar,,2-door-commercial,diesel,,4750,1500,,,,2026-08-11T19:58:37.119Z,55cb358d-1515-4019-b4f7-1b49d96099cd
f05a46ed-b9a2-416e-9261-ad0c27f8096a,MO,Midwest,2009 Kenworth T800 Dump Truck,2009,99850,dump-truck,Kenworth,,2-door-commercial,diesel,,207000,,,,,2026-08-11T19:58:49.542Z,3e918b89-8111-4445-ab7e-2c9b49127342
0a5d8645-0001-4ea1-8b3c-9eb5045b4d4a,MO,Midwest,2019 Ford F350 Type I Ambulance,2019,17500,type-1,Ford,Ford,2-door-commercial,diesel,,195461,,,,,2026-08-07T20:40:27.033Z,a81d9a9c-4e1f-4d12-8a69-c1f20a885b44
b9bd4d85-1f02-4f8a-ac8f-00b7d9f1fe88,MO,Midwest,2007 Pierce Saber Heavy Rescue,2007,50000,heavy-rescue,Pierce,Pierce,custom,diesel,,61256,5425,,,,2026-08-11T01:15:35.338Z,86aa5c3b-3965-4a9a-b2f8-fbcb5d0ca70a
7f7fb70a-c9d5-4cfb-af6f-2a22abba0adf,MO,Midwest,2009 Chevrolet Kodiak 5500 4x4 Squad,2009,85000,squad,Chevrolet,Chevrolet,4-door-commercial,diesel,,15721,,,,,2026-07-16T17:13:16.452Z,86aa5c3b-3965-4a9a-b2f8-fbcb5d0ca70a
d122afe3-fbe7-497f-9afd-fb628b6b323d,MO,Midwest,2005 Pierce Dash Pumper,2005,85000,pumper-engine,Pierce,Pierce,custom,diesel,,97362,2408,529,1250,500,2026-07-24T16:22:04.578Z,fa257783-f061-4187-9eac-110ffe1f7c13
bc8e29da-67f5-4ab4-9b32-296b364e3a3c,MO,Midwest,2005 Rosenbauer Spartan Rescue Pumper,2005,80000,rescue-pumper,Spartan,Rosenbauer,custom,diesel,,98000,5000,,1750,750,2026-07-20T18:26:56.630Z,86aa5c3b-3965-4a9a-b2f8-fbcb5d0ca70a
e71e22d6-8491-4011-a24d-4e03a26abb06,MO,Midwest,1990 Oshkosh R-11 Tanker,1990,24790,tanker-tender,Oshkosh,Oshkosh,2-door-commercial,diesel,,16723,6353,,600,6000,2026-07-28T18:31:58.492Z,fb52f135-446f-4724-b502-a8d9c4f58493
60c23516-9f04-427e-809e-c3b40461a4b3,MO,Midwest,2000 American LaFrance Eagle 100' Aerial,2000,39999,aerial-ladder,American LaFrance,American LaFrance,custom,diesel,,32850,3461,,2000,500,2026-07-31T14:48:43.656Z,32a48e35-feaf-449b-86e1-7631bc0b3968
b3d0cd0e-dc3b-4175-bda8-58122515395a,MO,Midwest,1995 Pierce Quantum 75' Quint,1995,40000,quint,Pierce,Pierce,custom,diesel,,14101,3470,,1500,500,2026-08-11T01:14:49.302Z,32a48e35-feaf-449b-86e1-7631bc0b3968
fa7eee7b-8ec5-470e-afe8-1958721c4e6d,MO,Midwest,1997 E-One Telesquirt 50' Telesquirt,1997,49000,telesquirt,E-One,E-One,custom,diesel,,25000,1944,,2000,500,2026-08-02T16:40:58.106Z,32a48e35-feaf-449b-86e1-7631bc0b3968
f74d384a-2469-4bfb-b097-7b8939c32342,MO,Midwest,1999 Summit Freightliner Squad,1999,70000,squad,Freightliner,Summit,4-door-commercial,diesel,,38989,,,,,2026-06-10T15:13:14.265Z,86aa5c3b-3965-4a9a-b2f8-fbcb5d0ca70a
c4db7783-abd8-4c6b-aa0a-e4c7f9322ebf,MO,Midwest,2000 Ford F-250 Light Rescue,2000,27500,light-rescue,Ford,Ford,4-door-commercial,gasoline,,87729,,,,,2026-08-12T12:58:46.555Z,86aa5c3b-3965-4a9a-b2f8-fbcb5d0ca70a
4520208f-a87c-4fb7-8343-968233aecf13,MO,Midwest,1996 E-One Cyclone Pumper,1996,20000,pumper-engine,E-One,E-One,2-door-commercial,diesel,,11077,1234,,1000,750,2026-06-30T03:00:04.755Z,fa257783-f061-4187-9eac-110ffe1f7c13
24de4999-d879-4bdd-80a1-9a2c7c6820ea,MO,Midwest,1996 E-One Pumper,1996,30000,pumper-engine,E-One,E-One,custom,diesel,,65994,4931,,2000,1275,2026-06-10T15:13:14.265Z,fa257783-f061-4187-9eac-110ffe1f7c13
07977d69-f9b9-4723-a4a7-f1d4f1f4857b,MO,Midwest,1997 Ferrara HME Pumper,1997,30000,pumper-engine,HME,Ferrara,custom,diesel,,3000,3856,0,1250,1000,2026-06-12T03:01:39.033Z,fa257783-f061-4187-9eac-110ffe1f7c13
d199e314-6ac3-4217-94f2-f4c2e939169f,MO,Midwest,1995 Mack RB688 Dump Truck,1995,34500,dump-truck,Mack,,2-door-commercial,diesel,,597000,,,,,2026-07-09T20:27:33.787Z,3e918b89-8111-4445-ab7e-2c9b49127342
0f681d13-06b8-43ad-b35f-3eb85f2ff7c4,MO,Midwest,1990 Central States Ford Pumper,1990,12000,pumper-engine,Ford,Central States,2-door-commercial,diesel,,47592,,,1000,1000,2026-07-12T03:00:30.137Z,fa257783-f061-4187-9eac-110ffe1f7c13
17586848-6816-49b2-a330-4c1a6deb848e,MO,Midwest,1995 Pierce Pumper Tanker,1995,40000,pumper-tanker,Pierce,Pierce,custom,diesel,,67000,,,1000,1000,2026-06-10T15:13:14.265Z,fa257783-f061-4187-9eac-110ffe1f7c13
8df0aee5-41ef-44c8-9637-3eac536d1d0c,MO,Midwest,1995 Pierce Pumper,1995,10000,pumper-engine,Pierce,Pierce,custom,diesel,,100469,6530,,1250,1000,2026-06-10T15:13:14.265Z,fa257783-f061-4187-9eac-110ffe1f7c13
c4d25103-26b1-4fa2-b061-e90c19ce7639,MO,Midwest,1981 Pierce Duplex Pumper,1981,5000,pumper-engine,Duplex,Pierce,custom,diesel,,15000,14504,2391,1250,1000,2026-06-10T15:13:14.265Z,fa257783-f061-4187-9eac-110ffe1f7c13
c0f67ef0-ab86-45ab-840e-6ae0e1624231,MO,Midwest,Icom ic-f9011,,300,,,,,,,,,,,,2026-08-07T01:01:49.346Z,b28116b1-22b6-46b3-81c4-d0066cd02437
1e11058c-e18d-4ed7-a7b8-a7fe34ee12fa,NE,Midwest,1981 Smeal Ford Tanker,1981,20000,tanker-tender,Ford,Smeal,2-door-commercial,gasoline,,9698,,,,1200,2026-08-11T01:12:44.610Z,fb52f135-446f-4724-b502-a8d9c4f58493
0e18d890-d563-415f-acc0-0e1c71d28f23,NE,Midwest,2017 Peterbilt Heil Automated Side Loader,2017,89500,automated_side,Peterbilt,Heil,2-door-commercial,diesel,,159000,9013,,,,2026-07-16T17:58:37.038Z,a05a1ae8-85b2-4ae3-ae67-10f5ce608164
d2e25ea0-fcff-4285-bae5-804ff9e321c7,NE,Midwest,2008 Chevrolet 2008 Wheeled Coach Type I Ambulance,2008,40000,type-1,Chevrolet,Chevrolet,2-door-commercial,,,59096,,,,,2026-06-10T15:13:14.265Z,a81d9a9c-4e1f-4d12-8a69-c1f20a885b44
3033ebce-c8cd-4d83-9225-cd8d45bf4b5b,NE,Midwest,2000 MedTec Ford Type III Ambulance,2000,25000,type-3,Ford,MedTec,2-door-commercial,,,36500,,,,,2026-06-10T15:13:14.265Z,a81d9a9c-4e1f-4d12-8a69-c1f20a885b44
a8a7813c-ea07-44db-bf9b-f4e9939e0276,NE,Midwest,2007 MedTec Ford Type III Ambulance,2007,30000,type-3,Ford,MedTec,2-door-commercial,diesel,,14823,,,,,2026-08-07T20:43:55.255Z,a81d9a9c-4e1f-4d12-8a69-c1f20a885b44
f134732a-f524-4ba4-8bde-69fe5f1fced2,NV,West,2023 Ford F550 Brush Truck,2023,289000,brush-truck,Ford,Ford,4-door-commercial,diesel,,600,,,0,0,2026-07-14T13:56:49.379Z,6fe8c974-200e-4e53-b687-4988ae13f4ee
71027648-a62e-4ebd-b71e-f6edc484224d,NV,West,2010 Pierce Velocity Rescue Pumper,2010,274990,rescue-pumper,Pierce,Pierce,custom,diesel,,114000,3801,11,1500,550,2026-07-16T17:13:26.107Z,86aa5c3b-3965-4a9a-b2f8-fbcb5d0ca70a
583f7500-c888-47a9-9570-f24a495adaf2,NV,West,2007 Pierce Wildland Unit,2007,149900,wildland-unit,Other,Pierce,4-door-commercial,diesel,,145000,,,500,650,2026-08-10T14:54:06.975Z,f3b8e9a7-fcba-45c1-8eb0-c1f645a9a557
03fc7bf5-f83e-4af1-95d7-442794cb6858,NV,West,2003 Pierce Dash 75' Quint,2003,170000,quint,Pierce,Pierce,custom,diesel,,52373,,,2000,500,2026-07-16T17:13:27.213Z,32a48e35-feaf-449b-86e1-7631bc0b3968
12fe8f54-a4bf-4970-9f1f-62f385c99fe9,NV,West,2006 Fouts Brothers Ford Brush Truck,2006,50000,brush-truck,Ford,Fouts Brothers,4-door-commercial,diesel,,26493,,,,250,2026-07-02T22:09:38.546Z,6fe8c974-200e-4e53-b687-4988ae13f4ee
2f1ad606-abe0-44b2-b084-39bee7061c28,NV,West,2001 Pierce Quantum Pumper,2001,30000,pumper-engine,Pierce,Pierce,custom,diesel,,99578,11715,570,2000,500,2026-07-08T03:00:30.821Z,fa257783-f061-4187-9eac-110ffe1f7c13
09e5db65-75db-44ca-ad0d-bada1ff20327,NV,West,2015 Excellance Freightliner Type I Ambulance,2015,89900,type-1,Freightliner,Excellance,4-door-commercial,diesel,,144900,,,,,2026-07-14T21:31:44.560Z,a81d9a9c-4e1f-4d12-8a69-c1f20a885b44
17055ad3-e12b-44ad-a323-f5becb3d21b1,NV,West,2003 American LaFrance 100' Aerial,2003,72000,aerial-ladder,American LaFrance,American LaFrance,custom,diesel,,21342,,,,,2026-07-14T03:00:42.580Z,32a48e35-feaf-449b-86e1-7631bc0b3968
05f2d643-f6d8-461a-88c4-8be18b93fd15,NV,West,2002 KME Predator Pumper,2002,49999,pumper-engine,KME,KME,4-door-commercial,diesel,,126750,9695,,1500,750,2026-07-28T17:43:58.518Z,fa257783-f061-4187-9eac-110ffe1f7c13
5dc87c9a-2035-4724-b30c-fccab515d39f,NV,West,2014 Road Rescue Chevrolet Type III Ambulance,2014,22000,type-3,Chevrolet,Road Rescue,2-door-commercial,diesel,,147000,12000,,,,2026-08-12T16:03:16.010Z,a81d9a9c-4e1f-4d12-8a69-c1f20a885b44
7d38e2bc-a7b8-4f48-b54a-565d7df27bbb,NV,West,5in Hard Suction Draft Hose 10ft sections,,500,,,,,,,,,,,,2026-08-07T01:01:42.996Z,b28116b1-22b6-46b3-81c4-d0066cd02437
abf11b44-8f89-4c49-9117-c72bea911ab9,NV,West,Large Lot of Honeywell Bottles,,4000,,,,,,,,,,,,2026-07-21T00:19:57.043Z,b28116b1-22b6-46b3-81c4-d0066cd02437
a1e26f37-72e1-4bc1-a1c8-29529d250277,NH,Northeast,2006 International E-One Pumper Tanker,2006,125000,pumper-tanker,E-One,International,2-door-commercial,,,14764,,,1250,1500,2026-08-14T21:27:35.311Z,fb52f135-446f-4724-b502-a8d9c4f58493
40477a61-b7b4-4189-b2aa-2fd0a497640d,NH,Northeast,1997 HME 4x4 Light Rescue,1997,35000,light-rescue,HME,HME,custom,diesel,,17400,1446,,250,300,2026-07-10T03:00:34.984Z,86aa5c3b-3965-4a9a-b2f8-fbcb5d0ca70a
b490a33e-04c8-4eed-bcf3-86dce248e735,NH,Northeast,2005 Spartan Pumper,2005,10000,pumper-engine,Spartan,Spartan,4-door-commercial,,,64726,4174,,1250,1000,2026-08-13T01:27:45.743Z,fa257783-f061-4187-9eac-110ffe1f7c13
478c1b13-f7ce-49f0-ad16-4db526f00059,NH,Northeast,1997 Valley Fire Spartan Pumper Tanker,1997,20000,pumper-tanker,Spartan,Valley Fire,custom,diesel,,43000,,,1500,1000,2026-06-12T03:01:57.452Z,fa257783-f061-4187-9eac-110ffe1f7c13
a31a6fe6-87c5-4256-946f-1c541a4575c4,NH,Northeast,2008 Ford 4x4 Light Rescue,2008,75000,light-rescue,Ford,Ford,4-door-commercial,,,52000,,,,,2026-07-15T03:00:46.304Z,86aa5c3b-3965-4a9a-b2f8-fbcb5d0ca70a
b16705ca-7003-4b25-a679-83d03c3199e4,NH,Northeast,2012 International  7400 SFA 4×2 Dump Truck w/ Plow,2012,92000,dump-truck,International,,2-door-commercial,diesel,,38851,4178,,,,2026-06-30T03:00:07.305Z,3e918b89-8111-4445-ab7e-2c9b49127342
54635b26-6e16-4952-960a-e21a96ccfe3c,NH,Northeast,1994 Sutphen 100' Aerial,1994,22000,aerial-ladder,Sutphen,Sutphen,custom,diesel,,84000,,,,,2026-06-10T15:13:14.265Z,32a48e35-feaf-449b-86e1-7631bc0b3968
927b27b0-4bed-4bb9-844c-22d8b4c7186d,NH,Northeast,1993 KME Freightliner Pumper,1993,20000,pumper-engine,Freightliner,KME,4-door-commercial,diesel,,26159,,,1250,1000,2026-06-11T03:03:44.349Z,fa257783-f061-4187-9eac-110ffe1f7c13
f8d40237-1d16-4e21-b268-9f055b28614d,NH,Northeast,1996 HME 4x4 Pumper,1996,35000,pumper-engine,HME,HME,4-door-commercial,,,24652,,,1250,750,2026-07-15T03:00:53.080Z,fa257783-f061-4187-9eac-110ffe1f7c13
5324eb52-838e-4b58-a849-f6ed9cfc6e86,NH,Northeast,1988 International Pumper,1988,10000,pumper-engine,International,International,2-door-commercial,diesel,,29000,1022,,1000,1000,2026-08-11T01:16:29.711Z,fa257783-f061-4187-9eac-110ffe1f7c13
7d6d0e24-75ab-47bb-8dff-9067e17d7824,NH,Northeast,1988 E-One Pumper,1988,7500,pumper-engine,E-One,E-One,custom,diesel,,122000,,,1500,750,2026-07-06T14:43:15.372Z,fa257783-f061-4187-9eac-110ffe1f7c13
797fa1df-70ec-48d4-bf7f-1e7079a2f165,NH,Northeast,2x Akron 2.5” selectable gallonage nozzel,,189,,,,,,,,,,,,2026-01-16T19:58:07.322Z,b28116b1-22b6-46b3-81c4-d0066cd02437
225abe49-56e2-4660-b636-a093ef3915fd,NH,Northeast,4x 1.5” TFT Mid-Matic dual pressure nozzel,,378,,,,,,,,,,,,2026-01-16T19:58:07.304Z,b28116b1-22b6-46b3-81c4-d0066cd02437
c7d641f2-fb5a-468d-8c7e-2087b85c7a66,NH,Northeast,Command Box,,105,,,,,,,,,,,,2026-01-16T20:00:34.922Z,b28116b1-22b6-46b3-81c4-d0066cd02437
d7422256-e70d-40ec-bf64-1724c7519ecb,NH,Northeast,Haz-mat Decon Shower Kit,,525,,,,,,,,,,,,2026-01-16T19:53:52.153Z,b28116b1-22b6-46b3-81c4-d0066cd02437
8e96407d-a374-47a2-9037-3325c5d3886b,NH,Northeast,7x 2.5” TFT Automatic 95-300GPM,,662,,,,,,,,,,,,2026-01-16T19:57:37.025Z,b28116b1-22b6-46b3-81c4-d0066cd02437
431dedd8-58ee-4b07-9fff-3b115b711db5,NH,Northeast,76x Scott Safety 30 min bottles,,5985,,,,,,,,,,,,2026-01-16T19:57:27.279Z,b28116b1-22b6-46b3-81c4-d0066cd02437
9421a31a-bdbb-40ac-963a-f0a71daf5021,NH,Northeast,25x Scott Safety 30 min bottles,,945,,,,,,,,,,,,2026-01-16T19:57:27.226Z,b28116b1-22b6-46b3-81c4-d0066cd02437
871d3419-7bc6-4397-ae32-3406f7d60cbf,NH,Northeast,Honda 1000 Generator/Inverter (non-running),,35,,,,,,,,,,,,2026-01-16T19:53:22.863Z,b28116b1-22b6-46b3-81c4-d0066cd02437
ca264e66-f29a-4306-842e-a056966a1b29,NH,Northeast,4x 1.5” TFT Automatic 95-300GPM nozzles (repair needed),,189,,,,,,,,,,,,2026-01-16T19:57:36.989Z,b28116b1-22b6-46b3-81c4-d0066cd02437
c65d26f2-6123-4931-95cf-44842a74545e,NH,Northeast,10x Scott Safety 60 min bottles,,1103,,,,,,,,,,,,2026-01-16T19:50:12.685Z,b28116b1-22b6-46b3-81c4-d0066cd02437
d056a42d-bbba-4b3d-9afa-07be73c1c2cc,NH,Northeast,Honda 1000 Generator/Inverter,,280,,,,,,,,,,,,2026-01-16T19:54:37.383Z,b28116b1-22b6-46b3-81c4-d0066cd02437
962d6d3e-7adc-4598-87c7-95d4a7bd33de,NH,Northeast,Cascade system,,1200,,,,,,,,,,,,2026-08-07T01:02:18.828Z,b28116b1-22b6-46b3-81c4-d0066cd02437
9d6d43ae-d53f-4dd9-8879-8c88d4b1ce2b,NJ,Northeast,2023 Mack Ozark Roll-Off,2023,120000,roll_off,Mack,Ozark,2-door-commercial,diesel,,91000,,,,,2026-07-16T17:58:38.267Z,bab99702-5935-4654-a9bb-fcc8d593c293
57c00dbd-0fe3-437c-b681-d1f4329435f3,NJ,Northeast,2023 Kenworth T880 Dump Truck,2023,205000,dump-truck,Kenworth,,2-door-commercial,diesel,,151000,,,,,2026-07-16T17:58:54.650Z,3e918b89-8111-4445-ab7e-2c9b49127342
55acc7f9-5d0f-44c6-bb44-6d509c3b8f92,NJ,Northeast,Mobile Surveillance Tower,,210000,,,,2-door-commercial,,,,,,,,2026-08-11T01:15:41.747Z,6092aee6-fe58-436b-b005-d30d30c4b98b
6d06b05c-2e51-41ac-aa37-2e58c6e87d7e,NJ,Northeast,2022 Polaris Ranger XP UTV,2022,16000,other-apparatus,Other,Other,custom,diesel,,115,,,,,2026-07-16T19:57:58.388Z,6092aee6-fe58-436b-b005-d30d30c4b98b
bb9dc9da-1d00-4671-bb94-7139ee9327c9,NJ,Northeast,2020 Volvo Dump Truck,2020,125000,dump-truck,Volvo,,2-door-commercial,diesel,,510102,,,,,2026-07-15T21:18:57.351Z,3e918b89-8111-4445-ab7e-2c9b49127342
52a7e6f4-6476-4e35-9b16-677d1daedd92,NJ,Northeast,2007 American LaFrance ISL Pumper,2007,90000,pumper-engine,American LaFrance,American LaFrance,custom,diesel,,18663,,,1500,750,2026-07-16T17:13:21.574Z,fa257783-f061-4187-9eac-110ffe1f7c13
60c168ea-b140-4708-a1a9-40fad45d56d2,NJ,Northeast,2020 Kenworth W900,2020,178000,dump-truck,Kenworth,,2-door-commercial,diesel,,319273,,,,,2026-07-16T17:58:54.724Z,3e918b89-8111-4445-ab7e-2c9b49127342
871a4a25-d1a7-473b-9d95-6d3885e6d731,NJ,Northeast,2000 Pierce Saber Pumper Tanker,2000,85000,pumper-tanker,Pierce,Pierce,custom,,,34000,,,1500,1500,2026-07-27T19:24:00.194Z,fb52f135-446f-4724-b502-a8d9c4f58493
18b14613-f293-439d-94d1-d76730ab1f79,NJ,Northeast,2005 American LaFrance Pumper,2005,50000,pumper-engine,American LaFrance,American LaFrance,custom,diesel,,43431,4716,,2000,500,2026-08-10T14:54:31.617Z,fa257783-f061-4187-9eac-110ffe1f7c13
2cc6cb34-b810-47b5-83d0-04e7b6af4d30,NJ,Northeast,2005 American LaFrance Freightliner Pumper,2005,65000,pumper-engine,Freightliner,American LaFrance,custom,diesel,,17574,,,1500,750,2026-08-10T14:54:31.157Z,fa257783-f061-4187-9eac-110ffe1f7c13
e48ef7e4-914b-4b78-8ce7-94861dca3031,NJ,Northeast,2013 International Heil Rear Loader,2013,25000,rear_loader,International,Heil,2-door-commercial,diesel,,189727,21912,,,,2026-08-12T20:13:53.887Z,a05a1ae8-85b2-4ae3-ae67-10f5ce608164
a53faa6d-5564-4447-8d00-a881f9dbc4d0,NJ,Northeast,2015 Kenworth W900L,2015,110000,dump-truck,Kenworth,,2-door-commercial,diesel,,235000,,,,,2026-07-15T21:18:56.482Z,3e918b89-8111-4445-ab7e-2c9b49127342
8afae3c2-8041-4f0e-abdb-48c74934078b,NJ,Northeast,2008 International Vactor Jetter,2008,47000,jetter,International,Vactor,2-door-commercial,diesel,,14000,2300,,,1000,2026-08-13T15:38:16.718Z,399f25f9-1380-427d-a067-7e931d2d4dde
